company_key,source_row,group_name,company_name,normalized_name,entity_type,region,priority_raw,priority,difficulty,education_barrier,recommended_directions,action_status,source_urls,url_count,url_notes,enabled
cb15b3a29d29,230,国家电投,国家电投（青岛）综合智慧能源有限公司,国家电投青岛综合智慧能源有限公司,综合能源公司,青岛,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,综合能源、数字化能源、项目管理、信息化,重点跟踪｜投递前核股权｜价值:A,https://www.spic.com.cn/,1,官网优先；需在投递或启用监控前复核入口有效性,true
0cc4bb4b79b0,231,国家电投,电投（青岛）投资发展有限公司,电投青岛投资发展有限公司,投资平台/子公司,市北区,P2 可投/跟踪,P2,B 中等,弱中卡：本科起，专业匹配,新能源投资、项目管理、综合管理、风控,可投/跟踪｜投递前核股权｜价值:A,https://www.spic.com.cn/,1,官网优先；需在投递或启用监控前复核入口有效性,false
7918e0b8006b,232,国家电投,青岛绿色发展研究院有限公司,青岛绿色发展研究院有限公司,研究院/技术平台,城阳区,P2 可投/跟踪,P2,B 中等,强卡：硕士/双一流倾向,清洁能源研发、项目管理、综合管理,可投/跟踪｜投递前核股权｜价值:A,https://www.spic.com.cn/,1,官网优先；需在投递或启用监控前复核入口有效性,false
edb92d536a50,233,国家电投,青岛国家电投能源电力有限公司,青岛国家电投能源电力有限公司,能源公司/合资线索,青岛,P3 低优先,P3,C 相对友好,弱卡：技能/经验优先,新能源、项目管理、综合管理,低频查看｜投递前核股权｜价值:B,https://www.spic.com.cn/,1,官网优先；需在投递或启用监控前复核入口有效性,false
67eb7be9c5c9,234,国家管网集团,国家管网山东分公司青岛作业区/黄岛油库,国家管网山东分公司青岛作业区黄岛油库,分支/作业区,青岛/黄岛,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,管网运维、安全管理、信息化、综合管理,重点跟踪｜投递前核股权｜价值:A,https://www.pipechina.com.cn/,1,官网优先；需在投递或启用监控前复核入口有效性,true
9b0d26b4f14b,235,国药集团,国药控股青岛有限公司,国药控股青岛有限公司,医药供应链公司；央企医药流通子公司,青岛,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,医药供应链、信息化、综合管理；医药供应链、仓储物流、数据/系统运营、合规；关键词：医药供应链、信息化、综合管理；供应链、物流系统、合规、运营管理,重点跟踪｜投递前核股权｜价值:A,"https://www.sinopharm.com/
https://www.iguopin.com/company?id=10685311014914410",2,官网优先；需在投递或启用监控前复核入口有效性,true
52b2fb4b3ef7,236,国药集团,国药集团青岛医疗器械有限公司,国药集团青岛医疗器械有限公司,医疗器械子公司,青岛,P3 低优先,P3,C 相对友好,弱卡：技能/经验优先,医疗器械供应链、产品、质量、信息系统；关键词：医疗器械、SQE、产品、供应链系统,低频查看｜价值:B,"https://www.sinopharm.com/talents.html
https://www.liepin.com/company/gs14433852/",2,官网优先；需在投递或启用监控前复核入口有效性,false
7c6283e6f947,237,山东海洋/山东海运,山东海运股份有限公司,山东海运股份有限公司,航运公司,青岛,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,航运、海洋物流、信息化、综合管理,重点跟踪｜投递前核股权｜价值:A,https://www.sdmg.com.cn/,1,官网优先；需在投递或启用监控前复核入口有效性,true
f61f5bf194ba,238,山东海洋/山东海运,山东海洋能源有限公司,山东海洋能源有限公司,海洋能源公司,青岛,P3 低优先,P3,C 相对友好,弱卡：技能/经验优先,海洋能源、项目管理、综合管理,低频查看｜投递前核股权｜价值:B,https://www.sdmg.com.cn/,1,官网优先；需在投递或启用监控前复核入口有效性,false
ccd7832de684,239,山东省国资委,山东省电子口岸有限公司,山东省电子口岸有限公司,电子口岸运营企业,山东/青岛相关,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,国际贸易单一窗口、口岸数据、平台建设运营；关键词：系统运营、平台建设、口岸数据、信息安全,重点跟踪｜投递前核股权｜价值:A,"https://sd.singlewindow.cn/shouye/kouanzixun/qitazixun/2022/1104/6813.html
https://sd.huatu.com/2026/0509/1619904.html",2,官网优先；需在投递或启用监控前复核入口有效性,true
0768e1f8f79a,240,山东能源集团,山东能源集团南美有限公司,山东能源集团南美有限公司,海外业务平台,西海岸新区,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,海外业务、综合管理、风控、信息化,重点跟踪｜投递前核股权｜价值:A,https://www.shandong-energy.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
03f81cd0c2f1,241,山东能源集团,山东能源（青岛）有限公司,山东能源青岛有限公司,青岛公司,西海岸新区,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,能源信息化、海外业务安全、综合管理,重点跟踪｜投递前核股权｜价值:A,https://www.shandong-energy.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
b1e7da706ec6,242,山东重工集团,中国重汽集团青岛重工有限公司,中国重汽集团青岛重工有限公司,制造业公司,青岛,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,制造业信息化、生产管理、综合管理,重点跟踪｜投递前核股权｜价值:A,https://www.shig.com.cn/,1,官网优先；需在投递或启用监控前复核入口有效性,true
85e4eb46118d,243,山东重工集团,潍柴青岛智慧重工有限公司,潍柴青岛智慧重工有限公司,制造业/智慧重工,青岛,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,制造业信息化、车联网、综合管理、供应链,重点跟踪｜投递前核股权｜价值:A,https://www.shig.com.cn/,1,官网优先；需在投递或启用监控前复核入口有效性,true
d6a3c333496c,244,山东重工集团,雷沃重工青岛相关主体,雷沃重工青岛相关主体,制造业线索,青岛，待核,P2 可投/跟踪,P2,C 相对友好,弱卡：技能/经验优先,制造业、供应链、信息化,可投/跟踪｜投递前核股权｜价值:B,https://www.shig.com.cn/,1,官网优先；需在投递或启用监控前复核入口有效性,false
989f90a8466b,245,山东铁投集团,山东铁投集团青岛分公司,山东铁投集团青岛分公司,分公司,西海岸新区,P1 优先,P1,A 较难,中卡：本科起，硕士加分,铁路项目管理、综合管理、信息化,重点跟踪｜投递前核股权｜价值:A,https://www.sdrail.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
7c9e7e49fff6,246,山东铁投集团,山东铁投物流有限公司,山东铁投物流有限公司,物流公司,青岛,P3 低优先,P3,C 相对友好,弱卡：技能/经验优先,物流、供应链、综合管理,低频查看｜投递前核股权｜价值:B,https://www.sdrail.com/,1,官网优先；需在投递或启用监控前复核入口有效性,false
1e512eae7e8c,247,山东铁投集团,山东鲁中高速铁路有限公司,山东鲁中高速铁路有限公司,高铁项目公司,西海岸新区,P3 低优先,P3,A 较难,中卡：本科起，专业/经历匹配,铁路项目管理、综合管理,低频查看｜投递前核股权｜价值:B,https://www.sdrail.com/,1,官网优先；需在投递或启用监控前复核入口有效性,false
0ac2b7cff56a,248,招商局集团,招商局港口（青岛）有限公司,招商局港口青岛有限公司,港口公司,青岛,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,港口物流、综合管理、信息化,重点跟踪｜投递前核股权｜价值:A,https://www.cmhk.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
fb4b33ad20e2,249,招商局集团,招商银行青岛分行,招商银行青岛分行,金融分行；分行,青岛,P1 优先,P1,S 极难,强卡：硕士/双一流倾向,金融科技、合规、运营、客户经理；金融科技、数据、运营、客户经理,重点跟踪｜价值:A,"https://www.cmbchina.com/
https://www.qdjqt.com/jinrongjigou.html",2,官网优先；需在投递或启用监控前复核入口有效性,true
03afb3f0b5fa,250,招商局集团,招商蛇口青岛公司/项目公司,招商蛇口青岛公司项目公司,地产/园区主体,青岛,P3 低优先,P3,C 相对友好,弱卡：技能/经验优先,综合管理、项目运营,低频查看｜投递前核股权｜价值:B,https://www.cmhk.com/,1,官网优先；需在投递或启用监控前复核入口有效性,false
b2b68467f1ba,251,招商局集团,招商证券股份有限公司青岛分公司/青岛营业部,招商证券股份有限公司青岛分公司青岛营业部,证券分公司/营业部,青岛,P4 备查,P4,S 极难,强卡：硕士/双一流倾向,财富管理、机构业务、投行、合规,备查｜价值:B,"https://xinsanban.eastmoney.com/Organization/BrokerInfo/80000012.html
https://www.csrc.gov.cn/qingdao/c104024/c7635812/content.shtml",2,官网优先；需在投递或启用监控前复核入口有效性,false
b8a2ad94e9c1,252,青岛人才发展集团,青岛人才发展集团有限公司,青岛人才发展集团有限公司,集团/人才服务,青岛,P1 优先,P1,B 中等,强卡：硕士/双一流倾向,人力、综合管理、数据运营、平台运营,重点跟踪｜投递前核股权｜价值:A,https://www.gsxt.gov.cn/,1,官网优先；需在投递或启用监控前复核入口有效性,true
3a2bc6fa7e9f,253,青岛人才发展集团,青岛市人力资源集团有限公司,青岛市人力资源集团有限公司,市属人力资源服务平台/集团子公司,青岛,P0 必看,P0,A 较难,强卡：硕士/双一流倾向,人力资源服务、招聘平台、信息化、数据运营、综合管理,新增｜优先跟踪｜价值:S,https://www.bianzhia.com/zt/gqqingdao/index_2.html,1,官网优先；需在投递或启用监控前复核入口有效性,true
24a75d43ae0e,254,青岛出版集团/城市传媒,青岛城市传媒股份有限公司,青岛城市传媒股份有限公司,上市公司/出版传媒平台；上市公司/国有文化企业,青岛,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,数字出版、新媒体、内容运营、信息化、综合管理；数字出版、新媒体、运营、信息化、综合管理,重点跟踪｜投递前核股权｜价值:A,"https://baike.eastmoney.com/item/%E9%9D%92%E5%B2%9B%E5%9F%8E%E5%B8%82%E4%BC%A0%E5%AA%92%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8
https://www.citymedia.cn/Home/CoInfo/index.html",2,官网优先；需在投递或启用监控前复核入口有效性,true
f1f055bf275a,255,青岛出版集团/城市传媒,青岛出版社有限公司,青岛出版社有限公司,出版子公司,青岛,P2 可投/跟踪,P2,C 相对友好,弱卡：技能/经验优先,编辑、数字内容、版权运营、综合管理；编辑出版、数字内容、运营、综合管理,可投/跟踪｜价值:B,"https://baike.eastmoney.com/item/%E9%9D%92%E5%B2%9B%E5%9F%8E%E5%B8%82%E4%BC%A0%E5%AA%92%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8
https://www.gaoxiaojob.com/rczhaopin/qingdao/bianji",2,官网优先；需在投递或启用监控前复核入口有效性,false
f338ac4bf6ff,256,青岛出版集团/城市传媒,青岛出版集团有限公司,青岛出版集团有限公司,国有文化企业/出版集团,青岛,P2 可投/跟踪,P2,B 中等,弱中卡：本科起，专业匹配,编辑出版、数字内容、运营、综合管理,可投/跟踪｜投递前核股权｜价值:A,"https://www.gaoxiaojob.com/rczhaopin/qingdao/bianji
https://m.liepin.com/company/12277399/",2,官网优先；需在投递或启用监控前复核入口有效性,false
3252823fd477,257,青岛出版集团/城市传媒,青岛新华书店有限责任公司,青岛新华书店有限责任公司,发行/书店子公司,青岛,P2 可投/跟踪,P2,C 相对友好,弱卡：技能/经验优先,文化零售、门店运营、数字运营、综合管理；门店运营、文化产业、综合管理、数字运营,可投/跟踪｜价值:B,"https://baike.eastmoney.com/item/%E9%9D%92%E5%B2%9B%E5%9F%8E%E5%B8%82%E4%BC%A0%E5%AA%92%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8
https://www.gaoxiaojob.com/rczhaopin/qingdao/bianji",2,官网优先；需在投递或启用监控前复核入口有效性,false
50fbc65e77c6,258,青岛北岸控股集团,青岛北岸数字科技集团有限公司,青岛北岸数字科技集团有限公司,区属数字科技平台线索,城阳区,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,数据资产、数字政府、产业数字化、平台运营；关键词：数字科技、数据资产、平台运营、智慧城市,重点跟踪｜投递前核股权｜价值:A,"https://www.aiqicha.com/company_detail_41413532929052?tab=dataAnalysis
https://www.jining.gov.cn/art/2023/9/27/art_106014_2854309.html",2,官网优先；需在投递或启用监控前复核入口有效性,true
4236364f9c68,259,青岛啤酒集团,青岛啤酒股份有限公司,青岛啤酒股份有限公司,上市公司/核心主体,青岛,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,品牌、市场、供应链、信息化,重点跟踪｜投递前核股权｜价值:A,https://www.tsingtao.com.cn/,1,官网优先；需在投递或启用监控前复核入口有效性,true
d4b7b9cc89ac,260,青岛啤酒集团,青岛啤酒集团有限公司,青岛啤酒集团有限公司,集团,青岛,P2 可投/跟踪,P2,C 相对友好,弱卡：技能/经验优先,品牌、市场、供应链、信息化、综合管理,可投/跟踪｜投递前核股权｜价值:B,https://www.tsingtao.com.cn/,1,官网优先；需在投递或启用监控前复核入口有效性,false
f4860ed49c69,261,青岛国际投资有限公司,青岛国投产业投资有限公司,青岛国投产业投资有限公司,青岛国投科投更名后的产业投资平台,青岛,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,产业投资、科技创新产业投资、化工/高端化工产业运营、风控合规、项目管理,新增更名主体｜重点跟踪｜价值:A,https://news.qq.com/rain/a/20260312A08NI600,1,官网优先；需在投递或启用监控前复核入口有效性,true
1d0d06fd6057,262,青岛国际投资有限公司,青岛国投创业投资有限公司,青岛国投创业投资有限公司,青岛国投全资创投平台；由青岛国投投资控股更名,青岛,P1 优先,P1,B 中等,强卡：硕士/双一流倾向,创业投资、产业基金、硬科技投资、投后管理、风控合规、数据分析,新增更名主体｜重点跟踪｜价值:A,https://i.ifeng.com/c/8qcwngUmcPz,1,官网优先；需在投递或启用监控前复核入口有效性,true
eaa7ff5a4d67,263,青岛国际投资有限公司,青岛国投资产运营管理有限公司,青岛国投资产运营管理有限公司,青岛国投资本管理更名后的资产运营平台,崂山区/青岛,P2 可投/跟踪,P2,C 相对友好,弱卡：技能/经验优先,资产运营、投融资服务、财务咨询、企业管理、风控合规,新增更名主体｜跟踪招聘｜价值:B,https://finance.ifeng.com/c/8sv8uru6x7z,1,官网优先；需在投递或启用监控前复核入口有效性,false
50b37b88f18f,264,青岛国际投资有限公司,青岛国际投资有限公司,青岛国际投资有限公司,投资平台,青岛,P2 可投/跟踪,P2,B 中等,弱中卡：本科起，专业匹配,投资风控、综合管理、项目管理、产业运营,可投/跟踪｜投递前核股权｜价值:A,https://www.gsxt.gov.cn/,1,官网优先；需在投递或启用监控前复核入口有效性,false
06bfbf7133c8,265,青岛城阳城市发展集团,青岛城阳城市发展集团有限公司,青岛城阳城市发展集团有限公司,区属国有投资公司,城阳区,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,民生项目建设、运营管理、综合管理、信息化,重点跟踪｜投递前核股权｜价值:A,https://campus.51job.com/2022qdcycf,1,官网优先；需在投递或启用监控前复核入口有效性,true
0f2323464825,266,青岛崂山湾集团,青岛崂山湾集团有限公司,青岛崂山湾集团有限公司,区属国企/城市更新+能源平台,崂山区,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,城市更新、能源供热、项目管理、综合管理、信息化,重点跟踪｜投递前核股权｜价值:A,"https://m.jiemian.com/article/8588439.html
https://news.qq.com/rain/a/20250906A01U7700",2,官网优先；需在投递或启用监控前复核入口有效性,true
dff1ef6688c9,267,青岛崂山湾集团,青岛崂山湾发展有限公司,青岛崂山湾发展有限公司,开发建设子公司,崂山区,P3 低优先,P3,C 相对友好,弱卡：技能/经验优先,城市更新、保障房、项目管理、综合管理,低频查看｜投递前核股权｜价值:B,"https://m.jiemian.com/article/8588439.html
https://news.qq.com/rain/a/20250906A01U7700",2,官网优先；需在投递或启用监控前复核入口有效性,false
43a3b18d5e63,268,青岛崂山科创/生物医药平台,青岛崂山科技创新发展集团有限公司,青岛崂山科技创新发展集团有限公司,科创平台,崂山区,P1 优先,P1,B 中等,强卡：硕士/双一流倾向,科创投资、产业运营、数据治理、综合管理,重点跟踪｜投递前核股权｜价值:A,https://news.qq.com/rain/a/20250906A01U7700,1,官网优先；需在投递或启用监控前复核入口有效性,true
ef25693e6327,269,青岛崂山科创/生物医药平台,青岛崂山生物医药健康产业有限公司,青岛崂山生物医药健康产业有限公司,生物医药产业平台,崂山区,P2 可投/跟踪,P2,B 中等,弱中卡：本科起，专业匹配,生物医药园区、项目管理、综合管理、信息化,可投/跟踪｜投递前核股权｜价值:B,https://news.qq.com/rain/a/20250906A01U7700,1,官网优先；需在投递或启用监控前复核入口有效性,false
2ddedbb9f0ff,270,青岛市政开发建设集团,青岛市政开发建设集团有限公司,青岛市政开发建设集团有限公司,由青岛城市发展集团与青岛市政空间开发集团合并组建的新型智慧城市建设运营集团,崂山区/青岛,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,智慧城市建设运营、信息技术咨询、工程数字化、城市运营、项目管理,新增重组主体｜重点跟踪｜价值:A,https://m.dzplus.dzng.com/share/general/0/NEWS2981015FNSDVRWAVVEBR,1,官网优先；需在投递或启用监控前复核入口有效性,true
8b17028d7abb,271,青岛广电影视传媒集团,青岛广电影视传媒集团有限公司,青岛广电影视传媒集团有限公司,市直国有文化企业,青岛,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,视频内容、新媒体运营、技术运维、综合管理,重点跟踪｜投递前核股权｜价值:A,https://news.qtv.com.cn/system/2026/05/13/016155320.shtml,1,官网优先；需在投递或启用监控前复核入口有效性,true
3e4fa5e9a814,272,青岛广电影视传媒集团,青岛小白帆影视文化传播有限公司,青岛小白帆影视文化传播有限公司,全资子公司/招聘主体,青岛,P3 低优先,P3,C 相对友好,弱卡：技能/经验优先,影视制作、内容运营、项目管理、综合管理,低频查看｜价值:B,https://news.qtv.com.cn/system/2026/05/13/016155320.shtml,1,官网优先；需在投递或启用监控前复核入口有效性,false
36360d55673d,273,青岛广电影视传媒集团,青岛广播电视塔服务中心有限公司,青岛广播电视塔服务中心有限公司,全资子公司/招聘主体,青岛,P4 备查,P4,C 相对友好,弱卡：技能/经验优先,文旅运营、服务管理、综合管理,备查｜价值:B,https://news.qtv.com.cn/system/2026/05/13/016155320.shtml,1,官网优先；需在投递或启用监控前复核入口有效性,false
5de271120eba,274,青岛报业传媒集团,青岛报业传媒集团有限公司,青岛报业传媒集团有限公司,市直国有文化企业,崂山区,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,新媒体运营、内容策划、数据产品、技术开发、综合管理,重点跟踪｜投递前核股权｜价值:A,"https://vote1.qingdaonews.com/branch/news/202207/2022city/pcDetail.php?uid=57
https://www.dailyqd.com/guanhai/443343_1.html",2,官网优先；需在投递或启用监控前复核入口有效性,true
fad3494a6a4a,275,青岛报业传媒集团,青岛新闻网络传播有限公司,青岛新闻网络传播有限公司,报业传媒集团新媒体/网络传播公司,青岛,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,新闻客户端、网站平台、融媒体技术、内容安全、信息化,已精确化｜重点跟踪｜价值:A,"https://www.qingdaonews.com/
https://www.bianzhia.com/zt/gqqingdao/",2,官网优先；需在投递或启用监控前复核入口有效性,true
c22aa475404b,276,青岛报业传媒集团,观海新闻客户端/观海新闻相关运营主体线索,观海新闻客户端观海新闻相关运营主体线索,新媒体平台线索,青岛,P2 可投/跟踪,P2,C 相对友好,弱卡：技能/经验优先,内容运营、视频编辑、数据运营、产品运营,可投/跟踪｜投递前核股权｜价值:B,"https://vote1.qingdaonews.com/branch/news/202207/2022city/pcDetail.php?uid=57
https://www.dailyqd.com/guanhai/443343_1.html",2,官网优先；需在投递或启用监控前复核入口有效性,false
7d9756495aee,277,青岛报业传媒集团,青岛北岸产业投资控股有限公司,青岛北岸产业投资控股有限公司,产业投资平台,城阳区,P2 可投/跟踪,P2,C 相对友好,弱卡：技能/经验优先,产业投资、园区运营、综合管理,可投/跟踪｜投递前核股权｜价值:B,"https://club.qingdaonews.com/showAnnounce_old_20_4181430_1_0.htm
https://www.aiqicha.com/company_detail_41413532929052?tab=dataAnalysis",2,官网优先；需在投递或启用监控前复核入口有效性,false
1b7a9d03ed9d,278,青岛报业传媒集团,青岛观海国际会展有限公司,青岛观海国际会展有限公司,会展/传媒子公司,青岛,P2 可投/跟踪,P2,C 相对友好,弱卡：技能/经验优先,会展运营、数字媒体、平台运营、综合管理,新增｜跟踪招聘｜价值:B,"https://www.qingdaonews.com/
https://www.bianzhia.com/zt/gqqingdao/",2,官网优先；需在投递或启用监控前复核入口有效性,false
73f67a4e69c9,279,青岛报业传媒集团,青岛掌控传媒有限公司,青岛掌控传媒有限公司,新媒体/移动传播子公司,青岛,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,新媒体平台、内容安全、产品运营、数据运营、信息化,新增｜重点跟踪｜价值:A,https://www.bianzhia.com/zt/gqqingdao/,1,官网优先；需在投递或启用监控前复核入口有效性,true
24f179a9caff,280,青岛报业传媒集团,青岛日报报业集团发行有限责任公司,青岛日报报业集团发行有限责任公司,发行服务子公司,青岛,P3 低优先,P3,C 相对友好,弱卡：技能/经验优先,发行渠道、运营管理、信息化支持,新增｜低频查看｜价值:B,https://www.bianzhia.com/zt/gqqingdao/,1,官网优先；需在投递或启用监控前复核入口有效性,false
c56527840af5,281,青岛报业传媒集团,青岛日报报业集团实业有限责任公司,青岛日报报业集团实业有限责任公司,实业/经营子公司,青岛,P3 低优先,P3,C 相对友好,弱卡：技能/经验优先,综合管理、资产运营、信息化支持,新增｜低频查看｜价值:B,https://www.bianzhia.com/zt/gqqingdao/,1,官网优先；需在投递或启用监控前复核入口有效性,false
361b61bf796b,282,青岛海湾集团,青岛海湾集团有限公司,青岛海湾集团有限公司,集团,青岛,P1 优先,P1,A 较难,中卡：本科起，硕士加分,化工信息化、安全环保、综合管理,重点跟踪｜投递前核股权｜价值:A,https://www.qdhw.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
711336511b32,283,青岛海湾集团,青岛海湾化学股份有限公司,青岛海湾化学股份有限公司,化工实体,青岛,P2 可投/跟踪,P2,A 较难,中卡：本科起，硕士加分,安全环保、生产管理、信息化,可投/跟踪｜投递前核股权｜价值:B,https://www.qdhw.com/,1,官网优先；需在投递或启用监控前复核入口有效性,false
7459e80359b3,284,青岛经济技术开发区投资控股集团,青岛经济技术开发区投资控股集团有限公司,青岛经济技术开发区投资控股集团有限公司,区属国有企业/投资控股集团,西海岸新区,P1 优先,P1,C 相对友好,强卡：硕士/双一流倾向,园区运营、投资管理、综合管理、项目管理,重点跟踪｜投递前核股权｜价值:S,"https://www.qdjkgroup.com/about.html
https://qzpta39.chinasyks.org.cn/cn_xha/xha.html",2,官网优先；需在投递或启用监控前复核入口有效性,true
cfd97bebbed3,285,青岛自贸片区/青发控股集团,青岛青发控股集团有限公司,青岛青发控股集团有限公司,青岛自贸片区国有企业；开发建设、仓储物流贸易、金融投资平台,西海岸新区/自贸片区,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,片区开发、国际贸易、现代金融、资本运营、物流平台、信息化/数字化运营,新增遗漏主体｜重点跟踪｜价值:A,https://qingfakonggu.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
306df3662c68,286,青岛西海岸公用事业集团,青岛西海岸公用事业集团有限公司,青岛西海岸公用事业集团有限公司,公用事业平台,西海岸新区,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,公用事业、能源水务、信息化、安全管理、运营,重点跟踪｜投递前核股权｜价值:A,"https://qzpta39.chinasyks.org.cn/cn_xha/xha.html
https://www.tianyancha.com/company/2328345125",2,官网优先；需在投递或启用监控前复核入口有效性,true
4ae3eada2bec,287,青岛西海岸公用事业集团,青岛西海岸公用事业集团能源供热有限公司,青岛西海岸公用事业集团能源供热有限公司,供热能源子公司,西海岸新区,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,能源供热、智慧供热、系统运维、安全管理,重点跟踪｜价值:A,"https://www.kczg.org.cn/org/orgdetail?id=329979
https://qzpta39.chinasyks.org.cn/cn_xha/xha.html",2,官网优先；需在投递或启用监控前复核入口有效性,true
c265b94217ce,288,青岛西海岸公用事业集团,青岛崂山湾能源有限公司/东亿能源线索,青岛崂山湾能源有限公司东亿能源线索,能源供热子公司,崂山区,P2 可投/跟踪,P2,B 中等,弱中卡：本科起，专业匹配,供热能源、系统运维、安全管理、综合管理,可投/跟踪｜投递前核股权｜价值:B,"https://m.jiemian.com/article/8588439.html
https://news.qq.com/rain/a/20250906A01U7700",2,官网优先；需在投递或启用监控前复核入口有效性,false
31666a9d00eb,289,青岛西海岸公用事业集团,青岛西海岸公用事业集团水务有限公司,青岛西海岸公用事业集团水务有限公司,水务子公司,西海岸新区,P2 可投/跟踪,P2,B 中等,弱中卡：本科起，专业匹配,水务运营、信息化、综合管理、安全管理,可投/跟踪｜价值:B,"https://qzpta39.chinasyks.org.cn/cn_xha/xha.html
https://www.tianyancha.com/company/2328345125",2,官网优先；需在投递或启用监控前复核入口有效性,false
b9fa75a2592e,290,青岛西海岸新区海洋控股集团,青岛西海岸新区海洋控股集团有限公司,青岛西海岸新区海洋控股集团有限公司,区属国有资本投资运营集团,西海岸新区,P1 优先,P1,A 较难,中卡：本科起，专业/经历匹配,产业投资、资本运营、海洋经济、风控、综合管理,重点跟踪｜投递前核股权｜价值:S,"https://www.news.cn/city/20240605/60b264e9ca1945e788bb3c83496d1375/c.html
https://qzpta39.chinasyks.org.cn/cn_xha/xha.html",2,官网优先；需在投递或启用监控前复核入口有效性,true
19f8210746f4,291,青岛西海岸新区海洋控股集团,青岛海控投资控股有限公司,青岛海控投资控股有限公司,投资控股公司,西海岸新区,P3 低优先,P3,C 相对友好,弱卡：技能/经验优先,投资、资产运营、项目管理、综合管理,低频查看｜投递前核股权｜价值:B,"https://www.cnqxhk.com/
https://qzpta39.chinasyks.org.cn/cn_xha/xha.html",2,官网优先；需在投递或启用监控前复核入口有效性,false
81936079c079,292,青岛西海岸新区海洋控股集团,青岛西海岸新区海洋控股集团,青岛西海岸新区海洋控股集团,区属国企,西海岸新区,P3 低优先,P3,C 相对友好,弱卡：技能/经验优先,海洋产业、综合管理、项目运营,低频查看｜投递前核股权｜价值:B,https://www.gsxt.gov.cn/,1,官网优先；需在投递或启用监控前复核入口有效性,false
3e9efd09a132,293,青岛金家岭控股集团,青岛金家岭控股集团有限公司,青岛金家岭控股集团有限公司,区属国有独资投资运营商,崂山区,P1 优先,P1,C 相对友好,弱卡：技能/经验优先,金融区运营、股权投资、资产运营、风控、综合管理,重点跟踪｜投递前核股权｜价值:S,"https://www.jtn.com/CN/news_content.aspx?KeyID=00000000000000008822&Lan=CN&MenuID=05002
https://file.finance.sina.com.cn/211.154.219.97%3A9494/MRGG/BOND/2024/2024-6/2024-06-27/20504021.PDF",2,官网优先；需在投递或启用监控前复核入口有效性,true
09da6052799f,294,青岛金家岭控股集团,青岛全球财富中心开发建设有限公司,青岛全球财富中心开发建设有限公司,金融投资/资产运营/地产开发平台,崂山区,P2 可投/跟踪,P2,B 中等,弱中卡：本科起，专业匹配,金融区载体、资产运营、综合管理,可投/跟踪｜投递前核股权｜价值:A,"https://vc.pedaily.cn/vc/187497.html
https://file.finance.sina.com.cn/211.154.219.97%3A9494/MRGG/BOND/2024/2024-6/2024-06-27/20504021.PDF",2,官网优先；需在投递或启用监控前复核入口有效性,false
cbf155653a1f,295,青岛金水集团/李沧,青岛金水集团有限公司,青岛金水集团有限公司,国有资本投资运营主体,李沧区,P1 优先,P1,A 较难,中卡：本科起，硕士加分,园区运营、产业投资、项目管理、综合管理、信息化,重点跟踪｜投递前核股权｜价值:A,"https://www.zlhuiyun.com/project/33.html
https://news.10jqka.com.cn/20260415/c676021243.shtml",2,官网优先；需在投递或启用监控前复核入口有效性,true
